date,median_1y_ret,sse_composite_1y_ret,sse_composite,n_eligible
2019-02-19,-0.26797999537708295,-0.20996594332182061,2755.6459,3545
2019-02-20,-0.2488488364012743,-0.20673626609075868,2761.2189,3540
2019-02-21,-0.2232142857142857,-0.2016776192979831,2751.8012,3545
2019-02-22,-0.1983538890568775,-0.19001711340763627,2804.2262,3545
2019-02-25,-0.1560087014163669,-0.150885749865878,2961.2834,3541
2019-02-26,-0.11283279098873589,-0.1273153383974377,2941.5163,3540
2019-02-27,-0.11565676774247896,-0.10740637528670305,2953.8242,3539
2019-02-28,-0.11676136262425324,-0.0984339788250973,2940.9538,3540
2019-03-01,-0.0830341617680303,-0.04340328299355356,2994.005,3544
2019-03-04,-0.08794788273615639,-0.04012202558591993,3027.5755,3546
2019-03-05,-0.0710652260108558,-0.041040437981189615,3054.2466,3545
2019-03-06,-0.051847468696921195,-0.030339161959101135,3102.0991,3541
2019-03-07,-0.052744538069216806,-0.0496062653177215,3106.4179,3545
2019-03-08,-0.10302961275626421,-0.09703872343167086,2969.8614,3549
2019-03-11,-0.08356891544810419,-0.09087685910061105,3026.9925,3549
2019-03-12,-0.0682004121965415,-0.07039970226616532,3060.3073,3546
2019-03-13,-0.08306111542024164,-0.07131868731990587,3026.9513,3544
2019-03-14,-0.11949354622099528,-0.08646643033661439,2990.685,3545
2019-03-15,-0.09982213425152675,-0.07152406694389468,3021.7512,3546
2019-03-18,-0.08263436353622722,-0.04928226346417475,3096.4176,3543
2019-03-19,-0.09270225117105402,-0.060391649315993945,3090.975,3543
2019-03-20,-0.08479455011344383,-0.05533201516791897,3090.6403,3545
2019-03-21,-0.08314087759815247,-0.056851413245720406,3101.455,3544
2019-03-22,-0.086570891704907,-0.061386977416552635,3104.1487,3541
2019-03-25,-0.10658389261744972,-0.08527007791987928,3043.0313,3534
2019-03-26,-0.1285134365249736,-0.09459845934382549,2997.0954,3533
2019-03-27,-0.11634085849853903,-0.08162598816017064,3022.7196,3529
2019-03-28,-0.12274959083469728,-0.0899904348439069,2994.9434,3531
2019-03-29,-0.09728091296311553,-0.05477998732737188,3090.758,3532
2019-04-01,-0.07366685509704152,-0.03320595976210061,3170.361,3536
2019-04-02,-0.07461991812264246,-0.034588166271247056,3176.8227,3542
2019-04-03,-0.0583464370488444,-0.01970674914760262,3216.2952,3534
2019-04-04,-0.05645711429091471,-0.005181247761783747,3246.5714,3537
2019-04-08,-0.008058938164729856,0.02919647440427453,3244.8103,3544
2019-04-09,-0.016101825024407268,0.03380711714741236,3239.6639,3544
2019-04-10,-0.037013086076920665,0.023773113077774966,3241.9299,3549
2019-04-11,-0.05026676593764101,0.021673967132131766,3189.9619,3545
2019-04-12,-0.059145069503138636,0.008889330165004594,3188.6256,3549
2019-04-15,-0.07603163985313172,0.002805392892907932,3177.7866,3548
2019-04-16,-0.06491287621292446,0.028584787645593135,3253.5978,3546
2019-04-17,-0.050736849948635754,0.040324989227302765,3263.1179,3552
2019-04-18,-0.05448762432287274,0.03803435419129464,3250.2012,3558
2019-04-19,-0.050933895756682834,0.04222157544469396,3270.7973,3557
2019-04-22,-0.06447216722721805,0.007748748590110877,3215.0426,3556
2019-04-23,-0.0884926876353706,-0.0029575305716954547,3198.5938,3556
2019-04-24,-0.07850607902735551,0.0067466452849218594,3201.6137,3559
2019-04-25,-0.11135599271555563,-0.011150813245530133,3123.8261,3551
2019-04-26,-0.11479857001912624,-0.007795801062601471,3086.3989,3548
2019-04-29,-0.12379303726349544,-0.0014015275287075912,3062.4985,3540
2019-04-30,-0.12389494574602444,-0.004224560228999308,3078.3389,3525
2019-05-06,-0.1932572474920876,-0.06765690118869205,2906.464,3549
2019-05-07,-0.16103004734811843,-0.047256940120476876,2926.3908,3552
2019-05-08,-0.15604380430253367,-0.05679746363443172,2893.7567,3551
2019-05-09,-0.17894736842105252,-0.08883984545373391,2850.9537,3557
2019-05-10,-0.15588198683519217,-0.05733316112748732,2939.2106,3557
2019-05-13,-0.14515889584173625,-0.05571230018203721,2903.7131,3554
2019-05-14,-0.15192741392755432,-0.0644406150400898,2883.6107,3555
2019-05-15,-0.12862477134259898,-0.046248296065273364,2938.6781,3555
2019-05-16,-0.12981468419837372,-0.046808841912365895,2955.711,3557
2019-05-17,-0.15623352713178296,-0.06752990763542044,2882.2962,3560
2019-05-20,-0.17241751735191035,-0.0848168080746663,2870.6046,3557
2019-05-21,-0.16367281921794086,-0.08082523927900498,2905.9688,3560
2019-05-22,-0.1703303359892373,-0.08465744996866564,2891.7046,3560
2019-05-23,-0.1917079954053208,-0.10140376517520855,2852.5153,3561
2019-05-24,-0.18888453244461856,-0.09808491433782685,2852.9948,3563
2019-05-27,-0.16086956521739115,-0.08873691254530514,2892.3782,3567
2019-05-28,-0.17147043456774497,-0.08840765707210785,2909.9106,3566
2019-05-29,-0.16110464289070592,-0.08041128164834732,2914.6964,3569
2019-05-30,-0.16476724563344503,-0.07877452320773415,2905.8054,3568
2019-05-31,-0.1701754385964912,-0.0922578480954862,2898.6961,3568
2019-06-03,-0.19209003825361193,-0.10073913440132254,2890.0809,3564
2019-06-04,-0.20582992396880362,-0.1095305218346343,2862.2803,3565
2019-06-05,-0.19508670520231208,-0.09704940813152763,2861.4181,3565
2019-06-06,-0.2124590427579799,-0.10360982607709401,2827.7978,3567
2019-06-10,-0.19745674044265582,-0.09205510630110447,2852.1302,3564
2019-06-11,-0.1629601206913569,-0.06678163228962974,2925.7162,3565
2019-06-12,-0.16177666889859427,-0.06764415059892603,2909.3796,3564
2019-06-13,-0.12235203637321052,-0.042973937966427345,2910.7406,3565
2019-06-14,-0.15313695485845458,-0.06897147922788038,2881.9743,3567
2019-06-17,-0.14384239944231997,-0.060977799624680196,2887.6221,3566
2019-06-18,-0.1439509998830546,-0.06503412649150853,2890.158,3568
2019-06-19,-0.14534549460233537,-0.06306667944681232,2917.8029,3568
2019-06-20,-0.13323260476169496,-0.041108920726033116,2987.1186,3569
2019-06-21,-0.10977096589408097,-0.034577469526600235,3001.9802,3569
2019-06-24,-0.10433172274352775,-0.019236079852428478,3008.1479,3573
2019-06-25,-0.1082017836843277,-0.02316224169348946,2982.0738,3575
2019-06-26,-0.11087011761289384,-0.03361193567715959,2976.2837,3574
2019-06-27,-0.09117071394465137,-0.017379487451047892,2996.7926,3576
2019-06-28,-0.09948708897744135,-0.02144476848570065,2978.8784,3581
2019-07-01,-0.05559713702286795,0.0076117654159924,3044.9028,3579
2019-07-02,0.0126918712943217,0.04681190778486766,3043.9428,3581
2019-07-03,-0.006731750048152463,0.03413616905864503,3015.2633,3580
2019-07-04,0.020395156150414318,0.04500954670195667,3005.2488,3577
2019-07-05,0.007431033146173327,0.04197528078712964,3011.0588,3580
2019-07-08,-0.026191250014639844,0.025889573538811383,2933.3634,3577
2019-07-09,-0.028346320334130648,0.02943264601707396,2928.2295,3573
2019-07-10,-0.030599655516385493,0.036302259633457235,2915.3022,3575
2019-07-11,-0.019761679310714375,0.04695699869166314,2917.7609,3574
2019-07-12,-0.043829223377091386,0.029194202284518855,2930.5462,3579
2019-07-15,-0.022453202379014603,0.06003418412952799,2942.1853,3581
2019-07-16,-0.02848777887155829,0.054085062197337,2937.6168,3582
2019-07-17,-0.01447768665049498,0.06254393601452035,2931.6926,3581
2019-07-18,-0.0034584546533049654,0.061193096892737,2901.1766,3583
2019-07-19,0.0,0.06441841295691275,2924.2006,3583
2019-07-22,-0.04716981132075482,0.025528136649746624,2886.974,3585
2019-07-23,-0.04116638078902235,0.025576020471171246,2899.9446,3584
2019-07-24,-0.007207207207207245,0.05238242992736164,2923.2775,3583
2019-07-25,-0.029757630239306276,0.03513512865853552,2937.3601,3586
2019-07-26,-0.034053414731685216,0.040038836052920246,2944.541,3586
2019-07-29,-0.0344813020950665,0.04511844848928681,2941.007,3587
2019-07-30,-0.03174204090933069,0.05511274528426324,2952.3383,3586
2019-07-31,-0.035150648477640434,0.052111735659825964,2932.5058,3588
2019-08-01,-0.028060585913790348,0.04913196371824968,2908.766,3589
2019-08-02,-0.052898303139128244,0.0136312135789598,2867.8376,3591
2019-08-05,-0.07397312373225151,-0.013305170785367526,2821.4957,3592
2019-08-06,-0.11691642809507818,-0.044055473196268014,2777.5559,3593
2019-08-07,-0.1198834331273066,-0.04648196352538325,2768.6795,3592
2019-08-08,-0.11915780310810808,-0.030418543948714016,2794.5523,3591
2019-08-09,-0.1257169807718012,-0.034396162742277636,2774.7532,3593
2019-08-12,-0.09781862129241337,-0.018840769390698897,2814.9944,3594
2019-08-13,-0.10561823348939764,-0.027514001959879852,2797.2596,3593
2019-08-14,-0.08784773149418446,-0.005529797714929008,2808.9146,3592
2019-08-15,-0.06298852685860207,0.017259135659919655,2815.7976,3598
2019-08-16,-0.04732200128287367,0.030426067260879597,2823.8238,3599
2019-08-19,-0.0025334386158918365,0.06577789492031227,2883.096,3596
2019-08-20,-0.02442528735632188,0.03620498716617493,2880.0012,3596
2019-08-21,-0.012430818470043348,0.04965657576615401,2880.3307,3596
2019-08-22,-0.028048780487804792,0.03186894503821924,2883.4358,3596
2019-08-23,-0.0356003593831139,0.03653097640444081,2897.4253,3595
2019-08-26,-0.04134449912227678,0.027889041564005845,2863.5673,3596
2019-08-27,-0.025379000829778786,0.043592284490065136,2902.1932,3597
2019-08-28,-0.00928053694624309,0.0626083995873179,2893.7564,3598
2019-08-29,0.00278673784064265,0.06865594774669748,2890.9192,3597
2019-08-30,0.006073784994956366,0.08140624496527882,2886.2365,3601
2019-09-02,0.023772396650575844,0.08361806920065473,2924.1063,3602
2019-09-03,0.016994632418052102,0.07181414299020594,2930.1538,3603
2019-09-04,0.03842314802209512,0.08944325741003789,2957.4116,3602
2019-09-05,0.04061610050612341,0.09588125247648804,2985.8648,3603
2019-09-06,0.04664946112679835,0.09898419113611512,2999.6013,3603
2019-09-09,0.04562848629390526,0.08768380297162914,3024.7388,3604
2019-09-10,0.046575342465753566,0.08755337689878928,3021.2024,3602
2019-09-11,0.04711419061378641,0.08649028938668035,3008.8118,3603
2019-09-12,0.0687704893396992,0.10720475785710137,3031.2351,3604
2019-09-16,0.08308583620051246,0.11210146269521926,3030.7544,3606
2019-09-17,0.05995461616763387,0.09460070780889174,2978.1178,3608
2019-09-18,0.04997527766510579,0.08546494405326244,2985.6586,3607
2019-09-19,0.07238740975866076,0.1090626359852811,2999.2789,3606
2019-09-20,0.07986975705145039,0.11697675380255301,3006.4467,3609
2019-09-23,0.06494302266361074,0.10168224431870243,2977.0767,3608
2019-09-24,0.084905346396701,0.1183210091686242,2985.3406,3607
2019-09-25,0.06543553852778627,0.10906365682944186,2955.4325,3608
2019-09-26,0.037062849480919646,0.10277337524525065,2929.0875,3606
2019-09-27,0.039859072848914656,0.09141315213432821,2932.167,3606
2019-09-30,0.034913698752300215,0.08336161512320572,2905.1892,3611
2019-10-08,0.05153080886305572,0.09871895519876661,2913.5704,3607
2019-10-09,0.04343293626758182,0.08330024321560603,2924.8566,3607
2019-10-10,0.04728152653612905,0.07941127347771482,2947.7106,3608
2019-10-11,0.05323193916349811,0.08955301098421464,2973.6558,3610
2019-10-14,0.055722891566264865,0.07520991713699399,3007.8834,3611
2019-10-15,0.04854183854596361,0.07547534939378253,2991.0459,3613
2019-10-16,0.0428765373142479,0.06124351056766053,2978.7124,3614
2019-10-17,0.05302363260888332,0.066466464272118,2977.3342,3613
2019-10-18,0.031448083943832805,0.041395500686001174,2938.1413,3614
2019-10-21,0.062244785343781084,0.08213018437183228,2939.6179,3612
2019-10-22,0.07229639557704282,0.0857647133622661,2954.3799,3637
2019-10-23,0.06401129573856035,0.07916178544371366,2941.6188,3640
2019-10-24,0.1418834060239652,0.13836651077093398,2940.9215,3641
2019-10-25,0.1627610528581298,0.13349899545918786,2954.9327,3641
2019-10-28,0.1959308304851608,0.1604110652457864,2980.0498,3643
2019-10-29,0.1998232614066101,0.16017030945247623,2954.176,3644
2019-10-30,0.17260076721451623,0.14744879595442573,2939.3209,3642
2019-10-31,0.19438734684588788,0.17802211582554928,2929.0561,3642
2019-11-01,0.18372093023255842,0.1598665216055486,2958.1992,3641
2019-11-04,0.1373515277834787,0.12076484018350819,2975.4919,3644
2019-11-05,0.14969910903683736,0.15289532957033147,2991.5622,3646
2019-11-06,0.13631911868593516,0.14416360250514826,2978.5955,3642
2019-11-07,0.15087719298245594,0.1439876227029,2978.7144,3647
2019-11-08,0.1466195066146938,0.14057700515474814,2964.1849,3649
2019-11-11,0.1274682306511823,0.14471138918705617,2909.9746,3652
2019-11-12,0.1149897997583631,0.13503450344251733,2914.8232,3655
2019-11-13,0.0966679887434605,0.11620549110659706,2905.2409,3649
2019-11-14,0.09438468642240394,0.11650225083119836,2909.8697,3652
2019-11-15,0.05454545454545445,0.08027977233647743,2891.3431,3652
2019-11-18,0.0537087688855018,0.0914559921387561,2909.2002,3655
2019-11-19,0.07085096142579794,0.1032710019612264,2933.9908,3654
2019-11-20,0.06593406593406592,0.10211150241051703,2911.0534,3653
2019-11-21,0.06641473968620948,0.10168554626096915,2903.6379,3654
2019-11-22,0.062415461965076524,0.1102081807430646,2885.2884,3655
2019-11-25,0.03783854715875812,0.10478892097169412,2906.1688,3657
2019-11-26,0.015019011268632143,0.09498762561539986,2907.0602,3658
2019-11-27,0.011999922693363363,0.10293588071767701,2903.1947,3657
2019-11-28,-0.008793374719142766,0.08302430759294843,2889.6934,3656
2019-11-29,-0.017484136438735698,0.07199093041990778,2871.9813,3656
2019-12-02,-0.02213750490814037,0.06373029803164165,2875.8072,3654
2019-12-03,0.0066796479121828956,0.09027113924820895,2884.6988,3656
2019-12-04,-0.00042122461981047854,0.08546481125268723,2878.1157,3653
2019-12-05,0.008938727956629755,0.09602757415333651,2899.4685,3655
2019-12-06,0.05593808157810365,0.12891361839121962,2912.0136,3655
2019-12-09,0.060355315499235895,0.13147995653872147,2914.4775,3655
2019-12-10,0.053937997486384504,0.13307929780145034,2917.3157,3654
2019-12-11,0.04073207314575822,0.12402516550004195,2924.4173,3655
2019-12-12,0.06019198311631302,0.13564267862730683,2915.6983,3657
2019-12-13,0.06591174938900268,0.14662341889836017,2967.6764,3660
2019-12-16,0.05249662252513765,0.1241505426834939,2984.3925,3662
2019-12-17,0.056684386257964126,0.13370962337474435,3022.4219,3661
2019-12-18,0.06642879443479033,0.1385910609048191,3017.0444,3661
2019-12-19,0.08863477924532204,0.1581020484063813,3017.0658,3660
2019-12-20,0.07915841538238866,0.1531340031703594,3004.9376,3659
2019-12-23,0.07187516581474762,0.14631730420491174,2962.7513,3662
